date,country,avg_temp,min_temp,max_temp,dewpoint,humidity,precip_mm,rain_mm,snow_mm,snow_depth_cm,pressure_msl,cloud_cover,wind_speed_avg,wind_speed_max,wind_gust_max,wind_dir_mode,shortwave_rad_MJ,vpd,hdd18,cdd18,delta_temp,delta_humidity
2020-11-29,FRA,3.075,0.7,4.6,1.554166667,89.83333333,0,0,0,0,1018.758333,41.16666667,2.520833333,3.77,7.7,41.57910746,1058,0.774506113,14.925,0,3.9,-1.833333333
2020-11-30,FRA,1.825,-2.9,6.9,0.0875,88.66666667,0,0,0,0,1022.8125,65.125,1.764583333,4.88,8.9,205.2548952,1121,0.789766405,16.175,0,9.8,-1.166666667
2020-12-01,FRA,7.3,5.3,9,4.658333333,83.5,1.2,1.2,0,0,1016.725,52.91666667,5.48,7.25,13.8,320.4281076,1182,1.687429879,10.7,0,3.7,-5.166666667
2020-12-02,FRA,6.983333333,6,8.6,4.670833333,85.29166667,1,1,0,0,1013.804167,91.83333333,3.30125,5.69,10.8,336.3620481,865,1.471881214,11.01666667,0,2.6,1.791666667
2020-12-03,FRA,6.5375,5.8,7.9,5.479166667,93,7.2,7.2,0,0,995.125,99.58333333,5.293333333,8.41,15.9,196.9197697,320,0.679337917,11.4625,0,2.1,7.708333333
2020-12-04,FRA,5.720833333,2.6,8.3,2.558333333,80.70833333,2.1,2.1,0,0,979.2208333,60.70833333,6.052916667,9.98,20.1,201.6760254,1370,1.76941142,12.27916667,0,5.7,-12.29166667
2020-12-05,FRA,3.9375,1.6,6.4,2.075,87.91666667,2.9,2.9,0,0,988.7333333,70.91666667,4.99625,6.96,13.1,170.348233,730,0.978376,14.0625,0,4.8,7.208333333
2020-12-06,FRA,4,2.2,5.7,2.491666667,89.91666667,1.4,1.4,0,0,994.3625,81.125,2.519583333,5.2,9.5,92.2360757,741,0.820038272,14,0,3.5,2
2020-12-07,FRA,2.908333333,0.7,5.4,2.125,94.83333333,0,0,0,0,994.95,93.20833333,2.06875,3.2,6.6,169.1970933,650,0.388972842,15.09166667,0,4.7,4.916666667
2020-12-08,FRA,1.595833333,-0.6,4.7,0.491666667,92.5,0,0,0,0,998.1708333,51.5,2.3925,3.69,7.2,336.366847,1159,0.514117461,16.40416667,0,5.3,-2.333333333
2020-12-09,FRA,2.133333333,-0.4,4.7,1.195833333,93.5,0,0,0,0,1005.7625,64.83333333,2.715416667,3.66,7.1,216.6200992,682,0.46306206,15.86666667,0,5.1,1
2020-12-10,FRA,4.670833333,2.8,6.3,2.7,87.41666667,0,0,0,0,999.3,95.375,3.973333333,4.74,8.9,141.7055693,770,1.072690758,13.32916667,0,3.5,-6.083333333
2020-12-11,FRA,8.470833333,5.9,11.3,7.358333333,92.75,15.7,15.7,0,0,988.1791667,94.45833333,4.4775,7.11,13.3,204.5667675,567,0.803052828,9.529166667,0,5.4,5.333333333
2020-12-12,FRA,8.058333333,5.6,10.5,6.820833333,91.95833333,2.8,2.8,0,0,994.8958333,66.125,4.219166667,6.07,11.6,266.4173436,593,0.866118324,9.941666667,0,4.9,-0.791666667
2020-12-13,FRA,5.575,3.1,8.5,4.1375,90.58333333,1.1,1.1,0,0,1005.804167,85.79166667,4.449166667,6.22,11.4,198.3093394,298,0.854985568,12.425,0,5.4,-1.375
2020-12-14,FRA,10.10416667,8.8,11.5,8.7125,90.95833333,3.3,3.3,0,0,1002.466667,86.83333333,5.145833333,6.62,12.5,189.0015284,514,1.118056739,7.895833333,0,2.7,0.375
2020-12-15,FRA,9.75,7.1,11.9,8.591666667,92.54166667,10.1,10.1,0,0,1005.708333,63.66666667,3.302916667,4.44,9.6,201.807605,934,0.900625041,8.25,0,4.8,1.583333333
2020-12-16,FRA,8.2875,6.1,10,7.145833333,92.75,0.2,0.2,0,0,1009.104167,90.16666667,4.042083333,5.02,10.1,163.1895066,754,0.793118493,9.7125,0,3.9,0.208333333
2020-12-17,FRA,9.354166667,7.6,11.1,7.891666667,90.83333333,2.9,2.9,0,0,1015.108333,62.29166667,4.141666667,6.04,11.4,206.5650155,1084,1.077834765,8.645833333,0,3.5,-1.916666667
2020-12-18,FRA,7.825,6.1,10.5,6.7125,92.91666667,0,0,0,0,1015.7375,46.5,4.03875,5.13,10.2,171.525906,1278,0.750868445,10.175,0,4.4,2.083333333
2020-12-19,FRA,9.3625,6.8,11.2,8,91.16666667,1.5,1.5,0,0,1009.2,88.45833333,5.153333333,6.45,12,186.2639162,358,1.039223956,8.6375,0,4.4,-1.75
2020-12-20,FRA,8.791666667,7.1,11,7.245833333,90.125,0,0,0,0,1014.179167,64.125,4.086666667,6.3,11.8,205.5585183,1095,1.117852239,9.208333333,0,3.9,-1.041666667
2020-12-21,FRA,10.08333333,7.1,13.7,8.858333333,92.16666667,10.5,10.5,0,0,1012.266667,99.875,6.10875,7.96,14.6,195.3258697,199,0.967288718,7.916666667,0,6.6,2.041666667
2020-12-22,FRA,14.05,13.2,15,12.47916667,90.20833333,3.9,3.9,0,0,1012.245833,97.08333333,6.65,7.92,14.9,222.2952792,366,1.570386764,3.95,0,1.8,-1.958333333
2020-12-23,FRA,12.37916667,9.2,13.8,10.1625,86.625,21.9,21.9,0,0,1007.770833,76.83333333,5.653333333,7.92,17.8,208.7393833,354,1.923349474,5.620833333,0,4.6,-3.583333333
2020-12-24,FRA,6.820833333,2.8,9.6,4.429166667,85.16666667,9.6,9.4,0.14,0,1009.816667,83.95833333,6.147083333,8.86,19.5,302.7906715,349,1.467905833,11.17916667,0,6.8,-1.458333333
2020-12-25,FRA,3.654166667,1.6,5.7,1.9875,88.95833333,0.5,0.5,0,0,1022.554167,45.20833333,4.439166667,6.14,11.9,331.7712537,1068,0.876351231,14.34583333,0,4.1,3.791666667
2020-12-26,FRA,2.783333333,0.3,5,0.8625,87.375,0,0,0,0,1021.820833,77.625,4.042083333,7.48,13.9,241.0025299,677,0.942068476,15.21666667,0,4.7,-1.583333333
2020-12-27,FRA,6.329166667,4.7,8.2,4.2875,86.95833333,16.7,16.7,0,0,987.35,94.29166667,8.68375,12.84,28,210.9442985,193,1.247611025,11.67083333,0,3.5,-0.416666667
2020-12-28,FRA,3.725,1.8,6.2,2.366666667,91.33333333,8.8,8.3,0.35,0,971.6208333,82.125,5.119166667,7.37,14.5,207.4773413,909,0.691299815,14.275,0,4.4,4.375
2020-12-29,FRA,3.679166667,1.9,5.4,2.595833333,92.66666667,2,2,0,0,985.0708333,88.29166667,4.129583333,5.89,11,237.9064748,695,0.583057381,14.32083333,0,3.5,1.333333333
2020-12-30,FRA,3.958333333,1.3,6.3,2.441666667,90.04166667,0.7,0.7,0,0,999.2291667,71.375,3.672083333,4.56,8.9,252.3309099,1157,0.807500484,14.04166667,0,5,-2.625
2020-12-31,FRA,4.0375,0.3,6.2,2.620833333,90.45833333,3.5,3.5,0,0,998.9541667,75.54166667,3.994166667,6.36,12,274.838367,628,0.778037161,13.9625,0,5.9,0.416666667
2021-01-01,FRA,0.545833333,-1.4,3.6,-0.816666667,90.83333333,0,0,0,0,1006.1,53.45833333,1.517916667,2.2,4.6,332.0497407,937,0.582536117,17.45416667,0,5,
2021-01-02,FRA,0.708333333,-2,3.5,-0.266666667,93.41666667,0,0,0,0,1010.358333,70.58333333,1.525416667,2.58,4.9,304.3238746,843,0.423317587,17.29166667,0,5.5,2.583333333
2021-01-03,FRA,2.116666667,1.2,3.7,1.166666667,93.58333333,0.2,0.2,0,0,1009.833333,93.79166667,1.887083333,3.04,7,358.6386417,682,0.456581019,15.88333333,0,2.5,0.166666667
2021-01-04,FRA,2.129166667,1.5,2.9,0.845833333,91.20833333,0.3,0.3,0,0,1009.3625,98.875,3.501666667,4.53,8.3,31.5731419,342,0.626134589,15.87083333,0,1.4,-2.375
2021-01-05,FRA,2.058333333,1.4,3.3,0.754166667,91.04166667,0.5,0.5,0,0,1010.429167,96.54166667,3.395833333,3.92,7.5,19.07295335,413,0.634780948,15.94166667,0,1.9,-0.166666667
2021-01-06,FRA,2.5625,1.7,3.8,1.595833333,93.33333333,0.6,0.6,0,0,1012.004167,98.5,2.48125,3.44,6.9,2.720467091,409,0.489705112,15.4375,0,2.1,2.291666667
2021-01-07,FRA,1.833333333,-0.5,3.9,1.104166667,94.91666667,0.5,0.5,0,0,1012.95,87.58333333,1.95125,2.56,6,303.2553759,665,0.354445084,16.16666667,0,4.4,1.583333333
2021-01-08,FRA,0.9,-1.1,3.5,-0.420833333,91,0,0,0,0,1014.066667,47.70833333,1.653333333,2.51,4.5,306.3038301,1075,0.586786445,17.1,0,4.6,-3.916666667
2021-01-09,FRA,0.679166667,-2.3,3.6,-0.958333333,88.875,0,0,0,0,1018.625,50.54166667,3.23875,5.05,10.3,34.21291124,1359,0.713845113,17.32083333,0,5.9,-2.125
2021-01-10,FRA,0.0166666667,-2.6,3.3,-1.15,92.125,0,0,0,0,1021.275,48.75,2.577083333,3.23,7.1,6.670938026,1241,0.481588749,17.98333333,0,5.9,3.25
2021-01-11,FRA,1.720833333,-2.8,5.2,0.604166667,92.33333333,0,0,0,0,1019.679167,87.29166667,2.740833333,5.62,10.2,238.4360252,620,0.530278308,16.27916667,0,8,0.208333333
2021-01-12,FRA,6.883333333,4.1,9.3,5.325,89.83333333,9.1,9.1,0,0,1012.525,99.95833333,5.89625,8.12,15.5,264.0622276,175,1.010425083,11.11666667,0,5.2,-2.5
2021-01-13,FRA,7.545833333,5.3,10.1,6.7125,94.54166667,1.8,1.8,0,0,1016.441667,99.125,3.797916667,7.22,13.4,268.6242322,240,0.567685255,10.45416667,0,4.8,4.708333333
2021-01-14,FRA,8.9875,7.4,10.4,7.341666667,89.54166667,5.7,5.7,0,0,1012.554167,98.83333333,6.599166667,8.16,15.3,267.2751361,269,1.199666385,9.0125,0,3,-5
2021-01-15,FRA,1.975,0.6,5.9,-1.575,77.875,0.7,0.7,0,0,1021.316667,86.54166667,4.728333333,7.86,15.1,6.123316224,1225,1.558440615,16.025,0,5.3,-11.66666667
2021-01-16,FRA,0.804166667,-0.9,5.3,-2.079166667,81.33333333,7.2,2.4,3.36,0.00708333333,1021.720833,98.04166667,3.535,6.49,12,195.1624136,282,1.208640097,17.19583333,0,6.2,3.458333333
2021-01-17,FRA,4.779166667,2.5,6.7,3.3375,90.625,1,1,0,0.0116666667,1018.716667,59,3.83375,5.59,10.8,295.1299236,1196,0.805270486,13.22083333,0,4.2,9.291666667
2021-01-18,FRA,4.429166667,1.2,7.6,2.041666667,85,0,0,0,0.00791666667,1022.604167,69.70833333,3.468333333,5.28,9.7,238.4187169,1397,1.257235144,13.57083333,0,6.4,-5.625
2021-01-19,FRA,5.783333333,4.8,7.5,3.329166667,84.41666667,5.1,5.1,0,0,1011.95,94.75,6.304583333,7.92,15.1,211.2518386,691,1.435497566,12.21666667,0,2.7,-0.583333333
2021-01-20,FRA,9.470833333,5.9,12.5,2.354166667,62.16666667,0.3,0.3,0,0,996.7,94.08333333,6.989166667,10.07,18.5,194.5046642,1156,4.48359942,8.529166667,0,6.6,-22.25
2021-01-21,FRA,9.1375,6.1,11.7,5.858333333,80.25,9.5,9.5,0,0,988.675,83.58333333,8.516666667,12.15,25.7,208.427454,708,2.288567523,8.8625,0,5.6,18.08333333
2021-01-22,FRA,5.566666667,3.6,9.7,3.65,87.75,5.4,5.4,0,0,990.5791667,94.375,2.8475,10.01,19.4,245.1612984,1091,1.111594094,12.43333333,0,6.1,7.5
2021-01-23,FRA,3.233333333,1.2,5.8,2.1625,92.75,5.6,3.8,1.26,0,991.7833333,70.5,4.353333333,6.2,12.4,230.6431285,646,0.558545084,14.76666667,0,4.6,5
2021-01-24,FRA,1.316666667,-0.9,3.2,-0.266666667,89.29166667,3.3,0.8,1.75,0.00375,996.3458333,58.66666667,4.270416667,6.96,12.9,227.538784,587,0.719460151,16.68333333,0,4.1,-3.458333333
2021-01-25,FRA,2.4875,0.4,4.9,-0.25,82.54166667,0.4,0.4,0,0.01,1002.65,58.91666667,5.054583333,7.24,13.8,290.55304,1467,1.275580376,15.5125,0,4.5,-6.75
2021-01-26,FRA,1.791666667,-0.5,4.4,-1.679166667,77.95833333,0.3,0.1,0.14,0.01,1016.8,73.95833333,3.848333333,4.91,9.1,231.7886502,884,1.532313907,16.20833333,0,4.9,-4.583333333
2021-01-27,FRA,5.666666667,2.5,8.4,4.020833333,89.41666667,4.2,4,0.14,0.00833333333,1011.191667,99.95833333,3.919166667,5.33,9.9,219.8571222,474,0.967049744,12.33333333,0,5.9,11.45833333
2021-01-28,FRA,11.51666667,8.2,14.2,9.8,89.375,8.4,8.4,0,0,1004.579167,94.54166667,5.966666667,8.14,17.8,240.8508139,1031,1.443389061,6.483333333,0,6,-0.0416666667
2021-01-29,FRA,10.4125,8.3,11.9,7.133333333,80.375,3.6,3.6,0,0,1000.2625,68.58333333,7.6825,10,20.4,253.6325867,1046,2.477305051,7.5875,0,3.6,-9
2021-01-30,FRA,9.658333333,6.3,12.6,7.825,88.5,11.9,11.9,0,0,993.9208333,95.625,4.193333333,6.2,11.9,208.8859352,1241,1.380148987,8.341666667,0,6.3,8.125
2021-01-31,FRA,8.766666667,7.7,10.6,7.841666667,94.04166667,10.6,10.6,0,0,991.6375,100,1.91,3.01,7.7,128.9713437,720,0.673344474,9.233333333,0,2.9,5.541666667
2021-02-01,FRA,8.808333333,5.4,10.4,6.9,88.125,2.2,2.2,0,0,990.6208333,88.45833333,3.655833333,5.33,9.9,271.3571852,1036,1.345769539,9.191666667,0,5,-5.916666667
2021-02-02,FRA,11.15,5.4,14.3,8.829166667,85.95833333,2.2,2.2,0,0,997.975,78,5.6375,7.19,13.8,217.280863,1251,1.861728942,6.85,0,8.9,-2.166666667
2021-02-03,FRA,10.9625,7.3,12.8,8.020833333,82.25,4.6,4.6,0,0,996.7,71.04166667,6.899583333,9.7,19,224.46137,1265,2.324265823,7.0375,0,5.5,-3.708333333
2021-02-04,FRA,8.245833333,5.8,11.6,6.745833333,90.375,2.5,2.5,0,0,1007.4375,75.29166667,2.66375,3.61,7.6,176.9903496,1096,1.049955848,9.754166667,0,5.8,8.125
2021-02-05,FRA,8.358333333,6.8,11.1,6.904166667,90.91666667,0.3,0.3,0,0,1006.804167,96.16666667,2.234166667,3.52,7.2,196.4557292,1496,0.998469896,9.641666667,0,4.3,0.541666667
2021-02-06,FRA,7.591666667,6.6,8.9,6.775,94.625,16.5,16.5,0,0,1000.3125,98.16666667,2.63,4.05,8,25.89819211,524,0.560772231,10.40833333,0,2.3,3.708333333
2021-02-07,FRA,3.933333333,0.8,7.1,2.120833333,88.25,3.9,3.2,0.49,0,993.725,99.125,3.238333333,5.25,10,303.4260802,427,0.951107198,14.06666667,0,6.3,-6.375
2021-02-08,FRA,-0.204166667,-1.3,0.9,-4.120833333,74.91666667,0.2,0,0.14,0,994.4458333,94.33333333,2.372916667,3.42,6.6,336.9169855,1046,1.509474185,18.20416667,0,2.2,-13.33333333
2021-02-09,FRA,-1.7,-3.6,-0.5,-5.85,73.29166667,0.2,0,0.14,0.000833333333,998.9458333,95.70833333,3.493333333,5.77,10.7,40.92147324,936,1.440213081,19.7,0,3.1,-1.625
2021-02-10,FRA,-3.008333333,-5.3,-0.7,-9.633333333,61.04166667,2.6,0,1.89,0.01,1004.783333,53.95833333,5.129583333,6.17,12,29.52302697,2610,1.906316816,21.00833333,0,4.6,-12.25
2021-02-11,FRA,-2.95,-5.7,1,-9.741666667,61,0,0,0,0.01,1020.454167,53,4.389583333,6.31,12.7,74.3601825,2690,1.916682689,20.95,0,6.7,-0.0416666667
2021-02-12,FRA,-2,-4,1.5,-11.05416667,50.375,0,0,0,0.01,1021.4,83.5,5.315416667,6.09,12.2,70.20140888,1364,2.617272147,20,0,5.5,-10.625
2021-02-13,FRA,-3.2,-5.6,0.3,-13.95416667,44,0,0,0,0.01,1027.541667,55.875,4.155833333,5.81,11.7,90.11615547,2327,2.701239756,21.2,0,5.9,-6.375
2021-02-14,FRA,-1.35,-5.4,3.6,-10.65416667,49.58333333,0,0,0,0.01,1027.85,58.83333333,4.33875,5.24,10.4,132.5271321,2335,2.789716062,19.35,0,9,5.583333333
2021-02-15,FRA,4.508333333,1.3,8.1,1.2125,79.58333333,4,4,0,0.00666666667,1021.695833,97.75,4.999166667,6.28,11.5,188.7337838,1043,1.720761352,13.49166667,0,6.8,30
2021-02-16,FRA,7.95,4.4,12.3,5.254166667,83.41666667,1.3,1.3,0,0,1014.120833,78.04166667,5.215416667,6.04,11.3,202.4781063,2064,1.772959185,10.05,0,7.9,3.833333333
2021-02-17,FRA,9.375,6.8,12.3,7.041666667,85.75,0,0,0,0,1014.345833,61.83333333,5.199166667,7.72,14.7,208.3889298,1851,1.677895993,8.625,0,5.5,2.333333333
2021-02-18,FRA,8.891666667,6.2,11.8,5.675,80.875,6.8,6.8,0,0,1006.529167,89.25,4.8675,7.09,14.4,193.5610074,587,2.179648276,9.108333333,0,5.6,-4.875
2021-02-19,FRA,8.608333333,4.3,14.3,6.454166667,87.04166667,0,0,0,0,1010.775,73.83333333,3.6475,5.6,11.1,184.2607479,2010,1.448786854,9.391666667,0,10,6.166666667
2021-02-20,FRA,12.425,8.2,17.7,6.8125,69.29166667,0,0,0,0,1006.425,75.54166667,5.3225,6.55,13.4,167.5407935,2733,4.429237529,5.575,0,9.5,-17.75
2021-02-21,FRA,11.72083333,6.9,17.1,5.654166667,67.08333333,0,0,0,0,1007.15,77.79166667,3.943333333,5.02,9.9,156.9539246,3140,4.532470615,6.279166667,0,10.2,-2.208333333
2021-02-22,FRA,11.97916667,7.2,16.7,6.270833333,68.45833333,0.3,0.3,0,0,1012.858333,77.70833333,3.095833333,4.96,9.1,176.9108583,1407,4.417846569,6.020833333,0,9.5,1.375
2021-02-23,FRA,13.29166667,10.5,17.5,9.395833333,77.91666667,0,0,0,0,1024.508333,37.54166667,4.635833333,8.04,15.7,188.1338784,2472,3.371213592,4.708333333,0,7,9.458333333
2021-02-24,FRA,13.0875,9.4,18.7,9.358333333,79.58333333,0,0,0,0,1025.066667,8.458333333,3.62375,4.5,9.5,183.6393436,3322,3.075495726,4.9125,0,9.3,1.666666667
2021-02-25,FRA,12.225,8.3,16.8,8.445833333,78.875,0.1,0.1,0,0,1023.058333,79.75,2.830833333,3.9,8.1,224.7322402,2914,3.007162625,5.775,0,8.5,-0.708333333
2021-02-26,FRA,9.1375,5.4,11.4,5.504166667,79,3.1,3.1,0,0,1030.275,62.33333333,3.539583333,5.22,10.3,352.7639942,2330,2.433413569,8.8625,0,6,0.125
2021-02-27,FRA,5.416666667,1.6,10.3,1.554166667,77.54166667,0,0,0,0,1033.7375,0.791666667,4.03,5.56,11,27.6448092,3534,2.01678085,12.58333333,0,8.7,-1.458333333
2021-02-28,FRA,5.758333333,1.9,11.1,1.754166667,76.875,0,0,0,0,1028.904167,0.125,4.065,5.46,11,53.29533927,3696,2.126526251,12.24166667,0,9.2,-0.666666667
2021-03-01,FRA,6.225,0.8,13.4,2.2125,76.79166667,0,0,0,0,1024.845833,0,2.455,3.32,6.9,71.69110794,3710,2.204272098,11.775,0,12.6,-0.0833333333
2021-03-02,FRA,7.708333333,1.4,16.7,4.195833333,80.54166667,0,0,0,0,1023.833333,8.625,2.124166667,3,5.4,125.3644631,3690,2.046323956,10.29166667,0,15.3,3.75
2021-03-03,FRA,10.27083333,5.6,17.3,6.354166667,78.25,1.1,1.1,0,0,1023.870833,36.08333333,2.105833333,2.86,6.2,204.9051112,3240,2.719678934,7.729166667,0,11.7,-2.291666667
2021-03-04,FRA,9.195833333,6.6,11.9,7.108333333,86.95833333,0.7,0.7,0,0,1018.379167,56.70833333,3.143333333,4.4,8.7,291.5364675,2469,1.517186101,8.804166667,0,5.3,8.708333333
2021-03-05,FRA,4.770833333,3.5,6.2,-1.004166667,67.33333333,0,0,0,0,1022.233333,89.70833333,4.567916667,5.81,11.4,29.74472195,1616,2.804285498,13.22916667,0,2.7,-19.625
2021-03-06,FRA,3.729166667,-0.5,8.6,-4.1625,57.20833333,0,0,0,0,1025.325,14.95833333,4.222916667,5.52,10.9,49.9976705,4144,3.41429626,14.27083333,0,9.1,-10.125
2021-03-07,FRA,2.558333333,-3.2,9,-3.4,66.45833333,0,0,0,0,1020.383333,0.291666667,2.454583333,3.29,6.9,21.41741189,4094,2.463097691,15.44166667,0,12.2,9.25
2021-03-08,FRA,2.470833333,-2,7.4,-2.541666667,71.54166667,0,0,0,0,1018.483333,22.91666667,2.80875,3.83,8.7,19.51698732,4125,2.076818619,15.52916667,0,9.4,5.083333333
2021-03-09,FRA,5.079166667,-0.4,11.1,0.35,72.66666667,0.1,0.1,0,0,1016.929167,46.54166667,2.287083333,3.86,8.7,316.3530414,3437,2.397524952,12.92083333,0,11.5,1.125
2021-03-10,FRA,5.583333333,1.6,9.5,1.575,77,1.4,1.4,0,0,1013.6125,84.25,4.632083333,7.92,14.7,211.2994912,2084,2.08949266,12.41666667,0,7.9,4.333333333
2021-03-11,FRA,10.45,7,13.7,6.5875,77.79166667,2.5,2.5,0,0,1002.85,76.41666667,8.65,10.07,21.7,235.1164628,2810,2.810433587,7.55,0,6.7,0.791666667
2021-03-12,FRA,7.745833333,4.7,11.7,3.616666667,75.5,5.2,5.2,0,0,1007.725,54.875,6.85125,9.06,19.6,236.1553515,2802,2.583131456,10.25416667,0,7,-2.291666667
2021-03-13,FRA,8.1,4.8,10.3,4.258333333,77.16666667,6.7,6.7,0,0,1000.483333,80.66666667,8.484583333,10.9,22.8,242.8502633,2957,2.466221773,9.9,0,5.5,1.666666667
2021-03-14,FRA,6.625,3.5,10.8,2.508333333,75.45833333,1.9,1.9,0,0,1011.3875,78.45833333,6.08375,7.66,14.9,276.981962,3023,2.396129057,11.375,0,7.3,-1.708333333
2021-03-15,FRA,8.595833333,6.2,11,5.283333333,80.41666667,5.5,5.5,0,0,1015.366667,76.91666667,5.893333333,7.07,15.3,305.5504319,3108,2.187630853,9.404166667,0,4.8,4.958333333
2021-03-16,FRA,7.245833333,3.7,10,5.954166667,91.66666667,3.1,3.1,0,0,1022.383333,79.25,3.068333333,6.49,12,284.6066205,906,0.849080416,10.75416667,0,6.3,11.25
2021-03-17,FRA,7.420833333,5.6,9.8,3.8625,78.875,2.3,2.3,0,0,1024.341667,92.125,6.5925,8.42,15.7,342.1367173,2003,2.178368328,10.57916667,0,4.2,-12.79166667
2021-03-18,FRA,5.5625,2.8,7.7,3.441666667,86.625,1.8,1.8,0,0,1022.158333,98.20833333,3.567083333,4.81,9.1,345.5493373,1432,1.213327955,12.4375,0,4.9,7.75
2021-03-19,FRA,5.558333333,3.1,8.3,0.183333333,71.125,2.4,2.4,0,0,1018.25,62,6.022083333,9,17.2,19.84583122,3317,2.618669396,12.44166667,0,5.2,-15.5
2021-03-20,FRA,3.9375,0.3,8.2,-0.00416666667,76.70833333,0,0,0,0,1024.883333,37.33333333,3.448333333,4.63,9.5,7.863836165,3736,1.885904082,14.0625,0,7.9,5.583333333
2021-03-21,FRA,6.354166667,1.8,11.3,2.758333333,79.125,0.7,0.7,0,0,1022.108333,78.5,3.541666667,5.56,11.8,333.4385307,2305,2.000424481,11.64583333,0,9.5,2.416666667
2021-03-22,FRA,5.570833333,1.8,8.6,0.908333333,72.5,0,0,0,0,1022.675,80.20833333,2.858333333,4.06,8.4,19.68538264,3067,2.496137818,12.42916667,0,6.8,-6.625
2021-03-23,FRA,6.820833333,1.5,12.8,2.279166667,74.41666667,0,0,0,0,1022.2125,42.54166667,1.38,2.37,5.2,190.530727,4757,2.531725229,11.17916667,0,11.3,1.916666667
2021-03-24,FRA,8.733333333,1.7,16.9,3.45,72.70833333,0,0,0,0,1018.895833,43.33333333,2.454583333,3.97,8.3,205.9896091,5058,3.077248772,9.266666667,0,15.2,-1.708333333
2021-03-25,FRA,8.745833333,4.1,13.4,5.05,78.5,0.5,0.5,0,0,1017.85,77.08333333,2.571666667,3.45,7.5,240.2590811,2267,2.426266619,9.254166667,0,9.3,5.791666667
2021-03-26,FRA,9.204166667,4.7,14.4,4.108333333,72,2.7,2.7,0,0,1013.754167,61.33333333,4.782083333,7.78,15.2,217.4583236,3187,3.259176544,8.795833333,0,9.7,-6.5
2021-03-27,FRA,7.733333333,3.8,11.8,2.920833333,73.04166667,0.1,0.1,0,0,1020.9875,37.75,5.095,7.33,14.2,243.9281712,3327,2.839899312,10.26666667,0,8,1.041666667
2021-03-28,FRA,9.870833333,4.3,15.6,3.8875,68.41666667,0,0,0,0,1025.05,58,3.53625,5.33,10.9,211.9635302,5166,3.844873972,8.129166667,0,11.3,-4.625
2021-03-29,FRA,12.1875,4.9,20.4,4.8625,63.375,0,0,0,0,1025.895833,67.5,2.282083333,3.33,6,175.1755147,5421,5.200746821,5.8125,0,15.5,-5.041666667
2021-03-30,FRA,13.58333333,6.5,22.8,7.304166667,68.625,0,0,0,0,1024.041667,7.875,2.24875,3.18,5.6,144.1450499,5519,4.881602185,4.416666667,0,16.3,5.25
2021-03-31,FRA,15.34583333,7.2,23.7,8.566666667,68.125,0,0,0,0,1017.783333,1.958333333,2.178333333,3.1,7.9,174.2172418,5481,5.558006928,2.654166667,0,16.5,-0.5
2021-04-01,FRA,16.09166667,8,23.6,9.020833333,65.66666667,0,0,0,0,1015.5,13.91666667,2.540416667,4.74,8.7,67.6257042,5451,6.279430043,1.908333333,0,15.6,-2.458333333
2021-04-02,FRA,9.625,5.8,12.9,3.291666667,66.29166667,0,0,0,0,1019.3125,2.125,5.260416667,6.75,13.4,23.70615487,5708,4.036384402,8.375,0,7.1,0.625
2021-04-03,FRA,7.091666667,4.3,10.8,0.583333333,64.125,0,0,0,0,1022.65,51.16666667,5.563333333,6.8,13.4,28.87728954,4278,3.616853051,10.90833333,0,6.5,-2.166666667
2021-04-04,FRA,6.8125,1.7,12.3,1.879166667,72.29166667,0,0,0,0,1020.779167,5.5,3.122916667,4.47,8.5,2.557365278,5738,2.74044417,11.1875,0,10.6,8.166666667
2021-04-05,FRA,5.2375,1.2,9.7,1.516666667,77.625,1.1,1.1,0,0,1013.304167,65.20833333,4.047083333,6.18,12.4,312.6465753,1638,1.984391239,12.7625,0,8.5,5.333333333
2021-04-06,FRA,2.566666667,-1.6,7,-4.966666667,59.33333333,0.9,0.3,0.42,0,1015.466667,33,3.84625,6.27,13.7,305.9937611,4954,2.988087878,15.43333333,0,8.6,-18.29166667
2021-04-07,FRA,3.716666667,-1.9,8.9,-3.770833333,61.5,0,0,0,0,1019.608333,37.29166667,3.642916667,5.93,11.8,293.7970543,5270,3.06916161,14.28333333,0,10.8,2.166666667
2021-04-08,FRA,6.666666667,2.2,12,0.2875,65.70833333,0,0,0,0,1019.733333,77.16666667,1.495833333,2.42,6,166.5504629,4774,3.357692444,11.33333333,0,9.8,4.208333333
2021-04-09,FRA,9.2875,2.4,16,3.066666667,66.91666667,4.9,4.9,0,0,1010.758333,95.75,2.399166667,4.93,10.6,201.2272111,4274,3.872568962,8.7125,0,13.6,1.208333333
2021-04-10,FRA,10.47916667,7.8,14.2,8.483333333,87.79166667,16.4,16.4,0,0,1006.3,92.66666667,3.49125,6.89,14.4,240.6634593,1951,1.547958713,7.520833333,0,6.4,20.875
2021-04-11,FRA,6.354166667,3.9,8.1,2.479166667,77.75,1.9,1.9,0,0,1010.3375,86.125,4.59,6.38,12.2,348.1176113,1806,2.132188968,11.64583333,0,4.2,-10.04166667
2021-04-12,FRA,5.295833333,0,10.6,-0.295833333,69.70833333,0.1,0.1,0,0,1024.270833,31.70833333,3.2325,5.23,10.6,298.6951436,5082,2.697441008,12.70416667,0,10.6,-8.041666667
