date,country,category,spend_usd
2021-04-04,DEU,OOH,56495.41
2021-04-05,DEU,ONLINE,56495.41
2021-04-06,DEU,ONLINE,56495.41
2021-04-07,DEU,OOH,56495.41
2021-04-08,DEU,SOCIAL,56495.41
2021-04-09,DEU,ONLINE,56495.41
2021-04-10,DEU,SOCIAL,56495.41
2021-04-11,DEU,TV,56495.41
2021-04-12,DEU,ONLINE,56495.41
2021-04-13,DEU,TV,0.0
2021-04-14,DEU,TV,0.0
2021-04-15,DEU,TV,0.0
2021-04-16,DEU,TV,0.0
2021-04-17,DEU,TV,0.0
2021-04-18,DEU,SOCIAL,0.0
2021-04-19,DEU,SOCIAL,0.0
2021-04-20,DEU,ONLINE,0.0
2021-04-21,DEU,ONLINE,0.0
2021-04-22,DEU,OOH,0.0
2021-04-23,DEU,OOH,0.0
2021-04-24,DEU,SOCIAL,0.0
2021-04-25,DEU,ONLINE,0.0
2021-04-26,DEU,ONLINE,0.0
2021-04-27,DEU,OOH,0.0
2021-04-28,DEU,TV,0.0
2021-04-29,DEU,ONLINE,0.0
2021-04-30,DEU,TV,0.0
2021-05-01,DEU,SOCIAL,0.0
2021-05-02,DEU,TV,20768.54
2021-05-03,DEU,SOCIAL,20768.54
2021-05-04,DEU,ONLINE,20768.54
2021-05-05,DEU,OOH,20768.54
2021-05-06,DEU,ONLINE,20768.54
2021-05-07,DEU,OOH,20768.54
2021-05-08,DEU,TV,20768.54
2021-05-09,DEU,TV,20768.54
2021-05-10,DEU,OOH,20768.54
2021-05-11,DEU,OOH,20768.54
2021-05-12,DEU,TV,20768.54
2021-05-13,DEU,TV,20768.54
2021-05-14,DEU,TV,20768.54
2021-05-15,DEU,SOCIAL,20768.54
2021-05-16,DEU,SOCIAL,20768.54
2021-05-17,DEU,ONLINE,20768.54
2021-05-18,DEU,SOCIAL,20768.54
2021-05-19,DEU,OOH,20768.54
2021-05-20,DEU,SOCIAL,20768.54
2021-05-21,DEU,SOCIAL,20768.54
2021-05-22,DEU,SOCIAL,20768.54
2021-05-23,DEU,OOH,0.0
2021-05-24,DEU,ONLINE,0.0
2021-05-25,DEU,ONLINE,0.0
2021-05-26,DEU,SOCIAL,0.0
2021-05-27,DEU,TV,25369.26
2021-05-28,DEU,SOCIAL,25369.26
2021-05-29,DEU,TV,25369.26
2021-05-30,DEU,SOCIAL,25369.26
2021-05-31,DEU,SOCIAL,25369.26
2021-06-01,DEU,OOH,25369.26
2021-06-02,DEU,SOCIAL,25369.26
2021-06-03,DEU,TV,25369.26
2021-06-04,DEU,SOCIAL,25369.26
2021-06-05,DEU,ONLINE,25369.26
2021-06-06,DEU,OOH,25369.26
2021-06-07,DEU,OOH,25369.26
2021-06-08,DEU,TV,25369.26
2021-06-09,DEU,OOH,25369.26
2021-06-10,DEU,SOCIAL,25369.26
2021-06-11,DEU,ONLINE,25369.26
2021-06-12,DEU,ONLINE,25369.26
2021-06-13,DEU,ONLINE,25369.26
2021-06-14,DEU,OOH,25369.26
2021-06-15,DEU,ONLINE,25369.26
2021-06-16,DEU,OOH,25369.26
2021-06-17,DEU,TV,25369.26
2021-06-18,DEU,ONLINE,0.0
2021-06-19,DEU,TV,0.0
2021-06-20,DEU,ONLINE,0.0
2021-06-21,DEU,OOH,0.0
2021-06-22,DEU,TV,0.0
2021-06-23,DEU,ONLINE,0.0
2021-06-24,DEU,ONLINE,0.0
2021-06-25,DEU,OOH,0.0
2021-06-26,DEU,SOCIAL,0.0
2021-06-27,DEU,OOH,0.0
2021-06-28,DEU,TV,40071.02
2021-06-29,DEU,SOCIAL,40071.02
2021-06-30,DEU,SOCIAL,40071.02
2021-07-01,DEU,ONLINE,40071.02
2021-07-02,DEU,ONLINE,40071.02
2021-07-03,DEU,OOH,40071.02
2021-07-04,DEU,TV,40071.02
2021-07-05,DEU,SOCIAL,40071.02
2021-07-06,DEU,TV,40071.02
2021-07-07,DEU,ONLINE,40071.02
2021-07-08,DEU,OOH,40071.02
2021-07-09,DEU,OOH,40071.02
2021-07-10,DEU,OOH,40071.02
2021-07-11,DEU,SOCIAL,40071.02
2021-07-12,DEU,ONLINE,40071.02
2021-07-13,DEU,SOCIAL,40071.02
2021-07-14,DEU,OOH,40071.02
2021-07-15,DEU,OOH,40071.02
2021-07-16,DEU,TV,40071.02
2021-07-17,DEU,SOCIAL,40071.02
2021-07-18,DEU,SOCIAL,40071.02
2021-07-19,DEU,ONLINE,40071.02
2021-07-20,DEU,SOCIAL,40071.02
2021-07-21,DEU,TV,40071.02
2021-07-22,DEU,OOH,0.0
2021-07-23,DEU,TV,0.0
2021-07-24,DEU,SOCIAL,0.0
2021-07-25,DEU,OOH,0.0
2021-07-26,DEU,TV,0.0
2021-07-27,DEU,TV,0.0
2021-07-28,DEU,ONLINE,0.0
2021-07-29,DEU,ONLINE,0.0
2021-07-30,DEU,ONLINE,0.0
2021-07-31,DEU,OOH,0.0
2021-08-01,DEU,ONLINE,0.0
2021-08-02,DEU,ONLINE,0.0
2021-08-03,DEU,OOH,0.0
2021-08-04,DEU,OOH,0.0
2021-08-05,DEU,ONLINE,0.0
2021-08-06,DEU,TV,0.0
2021-08-07,DEU,ONLINE,0.0
2021-08-08,DEU,TV,0.0
2021-08-09,DEU,OOH,63187.29
2021-08-10,DEU,ONLINE,63187.29
2021-08-11,DEU,SOCIAL,63187.29
2021-08-12,DEU,SOCIAL,63187.29
2021-08-13,DEU,TV,63187.29
2021-08-14,DEU,TV,63187.29
2021-08-15,DEU,TV,63187.29
2021-08-16,DEU,OOH,63187.29
2021-08-17,DEU,OOH,63187.29
2021-08-18,DEU,TV,63187.29
2021-08-19,DEU,SOCIAL,63187.29
2021-08-20,DEU,OOH,63187.29
2021-08-21,DEU,ONLINE,0.0
2021-08-22,DEU,SOCIAL,0.0
2021-08-23,DEU,TV,0.0
2021-08-24,DEU,OOH,0.0
2021-08-25,DEU,TV,0.0
2021-08-26,DEU,OOH,0.0
2021-08-27,DEU,OOH,0.0
2021-08-28,DEU,SOCIAL,0.0
2021-08-29,DEU,ONLINE,0.0
2021-08-30,DEU,ONLINE,0.0
2021-08-31,DEU,SOCIAL,0.0
2021-09-01,DEU,TV,0.0
2021-09-02,DEU,ONLINE,0.0
2021-09-03,DEU,ONLINE,0.0
2021-09-04,DEU,SOCIAL,0.0
2021-09-05,DEU,TV,0.0
2021-09-06,DEU,SOCIAL,0.0
2021-09-07,DEU,TV,0.0
2021-09-08,DEU,SOCIAL,50662.6
2021-09-09,DEU,TV,50662.6
2021-09-10,DEU,ONLINE,50662.6
2021-09-11,DEU,TV,50662.6
2021-09-12,DEU,TV,50662.6
2021-09-13,DEU,TV,50662.6
2021-09-14,DEU,ONLINE,50662.6
2021-09-15,DEU,ONLINE,50662.6
2021-09-16,DEU,OOH,50662.6
2021-09-17,DEU,OOH,50662.6
2021-09-18,DEU,TV,50662.6
2021-09-19,DEU,TV,0.0
2021-09-20,DEU,ONLINE,0.0
2021-09-21,DEU,SOCIAL,0.0
2021-09-22,DEU,TV,0.0
2021-09-23,DEU,TV,0.0
2021-09-24,DEU,OOH,0.0
2021-09-25,DEU,OOH,0.0
2021-09-26,DEU,SOCIAL,0.0
2021-09-27,DEU,OOH,0.0
2021-09-28,DEU,OOH,0.0
2021-09-29,DEU,OOH,0.0
2021-09-30,DEU,SOCIAL,0.0
2021-10-01,DEU,OOH,0.0
2021-10-02,DEU,ONLINE,0.0
2021-10-03,DEU,OOH,0.0
2021-10-04,DEU,TV,0.0
2021-10-05,DEU,TV,0.0
2021-10-06,DEU,SOCIAL,0.0
2021-10-07,DEU,ONLINE,64842.75
2021-10-08,DEU,SOCIAL,64842.75
2021-10-09,DEU,TV,64842.75
2021-10-10,DEU,OOH,64842.75
2021-10-11,DEU,ONLINE,64842.75
2021-10-12,DEU,OOH,64842.75
2021-10-13,DEU,SOCIAL,64842.75
2021-10-14,DEU,OOH,0.0
2021-10-15,DEU,ONLINE,0.0
2021-10-16,DEU,OOH,0.0
2021-10-17,DEU,OOH,23623.66
2021-10-18,DEU,ONLINE,23623.66
2021-10-19,DEU,OOH,23623.66
2021-10-20,DEU,OOH,23623.66
2021-10-21,DEU,OOH,23623.66
2021-10-22,DEU,TV,23623.66
2021-10-23,DEU,OOH,23623.66
2021-10-24,DEU,ONLINE,23623.66
2021-10-25,DEU,ONLINE,23623.66
2021-10-26,DEU,ONLINE,23623.66
2021-10-27,DEU,OOH,23623.66
2021-10-28,DEU,ONLINE,23623.66
2021-10-29,DEU,TV,23623.66
2021-10-30,DEU,ONLINE,23623.66
2021-10-31,DEU,ONLINE,23623.66
2021-11-01,DEU,ONLINE,23623.66
2021-11-02,DEU,SOCIAL,23623.66
2021-11-03,DEU,ONLINE,23623.66
2021-11-04,DEU,OOH,0.0
2021-11-05,DEU,OOH,0.0
2021-11-06,DEU,ONLINE,0.0
2021-11-07,DEU,TV,0.0
2021-11-08,DEU,ONLINE,0.0
2021-11-09,DEU,OOH,0.0
2021-11-10,DEU,OOH,0.0
2021-11-11,DEU,OOH,0.0
2021-11-12,DEU,OOH,0.0
2021-11-13,DEU,OOH,0.0
2021-11-14,DEU,ONLINE,0.0
2021-11-15,DEU,TV,0.0
2021-11-16,DEU,ONLINE,0.0
2021-11-17,DEU,TV,0.0
2021-11-18,DEU,ONLINE,0.0
2021-11-19,DEU,ONLINE,0.0
2021-11-20,DEU,SOCIAL,24891.03
2021-11-21,DEU,ONLINE,24891.03
2021-11-22,DEU,OOH,24891.03
2021-11-23,DEU,OOH,24891.03
2021-11-24,DEU,OOH,24891.03
2021-11-25,DEU,TV,24891.03
2021-11-26,DEU,TV,24891.03
2021-11-27,DEU,SOCIAL,24891.03
2021-11-28,DEU,ONLINE,24891.03
2021-11-29,DEU,ONLINE,24891.03
2021-11-30,DEU,OOH,24891.03
2021-12-01,DEU,TV,24891.03
2021-12-02,DEU,OOH,24891.03
2021-12-03,DEU,ONLINE,0.0
2021-12-04,DEU,TV,0.0
2021-12-05,DEU,OOH,0.0
2021-12-06,DEU,OOH,0.0
2021-12-07,DEU,SOCIAL,0.0
2021-12-08,DEU,TV,0.0
2021-12-09,DEU,ONLINE,0.0
2021-12-10,DEU,ONLINE,0.0
2021-12-11,DEU,OOH,0.0
2021-12-12,DEU,OOH,0.0
2021-12-13,DEU,TV,0.0
2021-12-14,DEU,OOH,0.0
2021-12-15,DEU,TV,0.0
2021-12-16,DEU,ONLINE,0.0
2021-12-17,DEU,OOH,0.0
2021-12-18,DEU,SOCIAL,0.0
2021-12-19,DEU,SOCIAL,0.0
2021-12-20,DEU,ONLINE,0.0
2021-12-21,DEU,ONLINE,0.0
2021-12-22,DEU,TV,0.0
2021-12-23,DEU,OOH,0.0
2021-12-24,DEU,ONLINE,0.0
2021-12-25,DEU,ONLINE,0.0
2021-12-26,DEU,SOCIAL,0.0
2021-12-27,DEU,OOH,0.0
2021-12-28,DEU,SOCIAL,0.0
2021-12-29,DEU,ONLINE,0.0
2021-12-30,DEU,OOH,0.0
2021-12-31,DEU,ONLINE,0.0
2022-01-01,DEU,TV,0.0
2022-01-02,DEU,ONLINE,0.0
2022-01-03,DEU,ONLINE,0.0
2022-01-04,DEU,TV,0.0
2022-01-05,DEU,ONLINE,0.0
2022-01-06,DEU,OOH,0.0
2022-01-07,DEU,OOH,0.0
2022-01-08,DEU,ONLINE,0.0
2022-01-09,DEU,SOCIAL,0.0
2022-01-10,DEU,OOH,0.0
2022-01-11,DEU,ONLINE,0.0
2022-01-12,DEU,ONLINE,0.0
2022-01-13,DEU,ONLINE,0.0
2022-01-14,DEU,ONLINE,0.0
2022-01-15,DEU,TV,0.0
2022-01-16,DEU,ONLINE,0.0
2022-01-17,DEU,ONLINE,0.0
2022-01-18,DEU,TV,0.0
2022-01-19,DEU,ONLINE,0.0
2022-01-20,DEU,OOH,0.0
2022-01-21,DEU,OOH,0.0
2022-01-22,DEU,OOH,0.0
2022-01-23,DEU,OOH,0.0
2022-01-24,DEU,TV,0.0
2022-01-25,DEU,SOCIAL,0.0
2022-01-26,DEU,ONLINE,0.0
2022-01-27,DEU,ONLINE,0.0
2022-01-28,DEU,ONLINE,0.0
2022-01-29,DEU,SOCIAL,0.0
2022-01-30,DEU,OOH,0.0
2022-01-31,DEU,TV,0.0
2022-02-01,DEU,SOCIAL,0.0
2022-02-02,DEU,OOH,0.0
2022-02-03,DEU,TV,52902.59
2022-02-04,DEU,ONLINE,52902.59
2022-02-05,DEU,OOH,52902.59
2022-02-06,DEU,SOCIAL,52902.59
2022-02-07,DEU,OOH,52902.59
2022-02-08,DEU,TV,52902.59
2022-02-09,DEU,SOCIAL,52902.59
2022-02-10,DEU,SOCIAL,52902.59
2022-02-11,DEU,OOH,52902.59
2022-02-12,DEU,SOCIAL,52902.59
2022-02-13,DEU,TV,52902.59
2022-02-14,DEU,ONLINE,52902.59
2022-02-15,DEU,TV,52902.59
2022-02-16,DEU,TV,52902.59
2022-02-17,DEU,SOCIAL,52902.59
2022-02-18,DEU,OOH,52902.59
2022-02-19,DEU,TV,52902.59
2022-02-20,DEU,ONLINE,52902.59
2022-02-21,DEU,ONLINE,52902.59
2022-02-22,DEU,TV,52902.59
2022-02-23,DEU,OOH,52902.59
2022-02-24,DEU,TV,0.0
2022-02-25,DEU,OOH,0.0
2022-02-26,DEU,SOCIAL,0.0
2022-02-27,DEU,OOH,0.0
2022-02-28,DEU,TV,0.0
2022-03-01,DEU,ONLINE,0.0
2022-03-02,DEU,OOH,72329.78
2022-03-03,DEU,OOH,72329.78
2022-03-04,DEU,ONLINE,72329.78
2022-03-05,DEU,SOCIAL,72329.78
2022-03-06,DEU,ONLINE,72329.78
2022-03-07,DEU,SOCIAL,72329.78
2022-03-08,DEU,OOH,72329.78
2022-03-09,DEU,TV,72329.78
2022-03-10,DEU,OOH,72329.78
2022-03-11,DEU,OOH,72329.78
2022-03-12,DEU,ONLINE,72329.78
2022-03-13,DEU,SOCIAL,72329.78
2022-03-14,DEU,SOCIAL,72329.78
2022-03-15,DEU,ONLINE,72329.78
2022-03-16,DEU,TV,0.0
2022-03-17,DEU,SOCIAL,0.0
2022-03-18,DEU,OOH,0.0
2022-03-19,DEU,ONLINE,0.0
2022-03-20,DEU,ONLINE,0.0
2022-03-21,DEU,ONLINE,0.0
2022-03-22,DEU,ONLINE,0.0
2022-03-23,DEU,SOCIAL,0.0
2022-03-24,DEU,SOCIAL,0.0
2022-03-25,DEU,ONLINE,0.0
2022-03-26,DEU,SOCIAL,34518.43
2022-03-27,DEU,OOH,34518.43
2022-03-28,DEU,SOCIAL,34518.43
2022-03-29,DEU,SOCIAL,34518.43
2022-03-30,DEU,OOH,34518.43
2022-03-31,DEU,TV,34518.43
2022-04-01,DEU,OOH,34518.43
2022-04-02,DEU,SOCIAL,34518.43
2022-04-03,DEU,OOH,34518.43
2022-04-04,DEU,ONLINE,34518.43
2022-04-05,DEU,SOCIAL,34518.43
2022-04-06,DEU,ONLINE,34518.43
2022-04-07,DEU,ONLINE,0.0
2022-04-08,DEU,TV,0.0
2022-04-09,DEU,ONLINE,0.0
2022-04-10,DEU,OOH,0.0
2022-04-11,DEU,ONLINE,0.0
2022-04-12,DEU,ONLINE,0.0
2022-04-13,DEU,SOCIAL,0.0
2022-04-14,DEU,TV,0.0
2022-04-15,DEU,OOH,0.0
2022-04-16,DEU,OOH,0.0
2022-04-17,DEU,OOH,0.0
2022-04-18,DEU,TV,0.0
2022-04-19,DEU,SOCIAL,0.0
2022-04-20,DEU,ONLINE,0.0
2022-04-21,DEU,OOH,42668.42
2022-04-22,DEU,TV,42668.42
2022-04-23,DEU,OOH,42668.42
2022-04-24,DEU,OOH,42668.42
2022-04-25,DEU,OOH,42668.42
2022-04-26,DEU,TV,42668.42
2022-04-27,DEU,ONLINE,42668.42
2022-04-28,DEU,OOH,42668.42
2022-04-29,DEU,SOCIAL,42668.42
2022-04-30,DEU,TV,42668.42
2022-05-01,DEU,OOH,42668.42
2022-05-02,DEU,ONLINE,0.0
2022-05-03,DEU,OOH,0.0
2022-05-04,DEU,OOH,29811.87
2022-05-05,DEU,OOH,29811.87
2022-05-06,DEU,ONLINE,29811.87
2022-05-07,DEU,SOCIAL,29811.87
2022-05-08,DEU,ONLINE,29811.87
2022-05-09,DEU,OOH,29811.87
2022-05-10,DEU,OOH,29811.87
2022-05-11,DEU,TV,29811.87
2022-05-12,DEU,OOH,29811.87
2022-05-13,DEU,SOCIAL,0.0
2022-05-14,DEU,TV,0.0
2022-05-15,DEU,SOCIAL,0.0
2022-05-16,DEU,OOH,0.0
2022-05-17,DEU,SOCIAL,0.0
2022-05-18,DEU,TV,0.0
2022-05-19,DEU,ONLINE,0.0
2022-05-20,DEU,ONLINE,0.0
2022-05-21,DEU,TV,0.0
2022-05-22,DEU,OOH,0.0
2022-05-23,DEU,TV,0.0
2022-05-24,DEU,ONLINE,0.0
2022-05-25,DEU,SOCIAL,0.0
2022-05-26,DEU,OOH,0.0
2022-05-27,DEU,OOH,0.0
2022-05-28,DEU,SOCIAL,0.0
2022-05-29,DEU,OOH,0.0
2022-05-30,DEU,SOCIAL,0.0
2022-05-31,DEU,OOH,0.0
2022-06-01,DEU,ONLINE,0.0
2022-06-02,DEU,SOCIAL,0.0
2022-06-03,DEU,TV,27421.48
2022-06-04,DEU,SOCIAL,27421.48
2022-06-05,DEU,TV,27421.48
2022-06-06,DEU,SOCIAL,27421.48
2022-06-07,DEU,TV,27421.48
2022-06-08,DEU,ONLINE,27421.48
2022-06-09,DEU,ONLINE,27421.48
2022-06-10,DEU,OOH,27421.48
2022-06-11,DEU,SOCIAL,27421.48
2022-06-12,DEU,ONLINE,27421.48
2022-06-13,DEU,SOCIAL,27421.48
2022-06-14,DEU,SOCIAL,27421.48
2022-06-15,DEU,TV,27421.48
2022-06-16,DEU,OOH,27421.48
2022-06-17,DEU,SOCIAL,27421.48
2022-06-18,DEU,SOCIAL,27421.48
2022-06-19,DEU,OOH,27421.48
2022-06-20,DEU,SOCIAL,27421.48
2022-06-21,DEU,OOH,27421.48
2022-06-22,DEU,SOCIAL,27421.48
2022-06-23,DEU,OOH,27421.48
2022-06-24,DEU,TV,27421.48
2022-06-25,DEU,SOCIAL,0.0
2022-06-26,DEU,OOH,0.0
2022-06-27,DEU,OOH,0.0
2022-06-28,DEU,ONLINE,0.0
2022-06-29,DEU,OOH,0.0
2022-06-30,DEU,ONLINE,0.0
2022-07-01,DEU,TV,0.0
2022-07-02,DEU,ONLINE,0.0
2022-07-03,DEU,OOH,0.0
2022-07-04,DEU,OOH,0.0
2022-07-05,DEU,OOH,0.0
2022-07-06,DEU,OOH,0.0
2022-07-07,DEU,ONLINE,0.0
2022-07-08,DEU,ONLINE,0.0
2022-07-09,DEU,SOCIAL,0.0
2022-07-10,DEU,OOH,0.0
2022-07-11,DEU,ONLINE,0.0
2022-07-12,DEU,OOH,0.0
2022-07-13,DEU,TV,0.0
2022-07-14,DEU,OOH,0.0
2022-07-15,DEU,TV,0.0
2022-07-16,DEU,ONLINE,0.0
2022-07-17,DEU,SOCIAL,0.0
2022-07-18,DEU,TV,0.0
2022-07-19,DEU,TV,56771.43
2022-07-20,DEU,OOH,56771.43
2022-07-21,DEU,SOCIAL,56771.43
2022-07-22,DEU,SOCIAL,56771.43
2022-07-23,DEU,TV,56771.43
2022-07-24,DEU,OOH,56771.43
2022-07-25,DEU,TV,56771.43
2022-07-26,DEU,OOH,56771.43
2022-07-27,DEU,SOCIAL,56771.43
2022-07-28,DEU,SOCIAL,56771.43
2022-07-29,DEU,SOCIAL,56771.43
2022-07-30,DEU,TV,56771.43
2022-07-31,DEU,OOH,56771.43
2022-08-01,DEU,TV,56771.43
2022-08-02,DEU,TV,56771.43
2022-08-03,DEU,SOCIAL,56771.43
2022-08-04,DEU,OOH,56771.43
2022-08-05,DEU,ONLINE,56771.43
2022-08-06,DEU,OOH,56771.43
2022-08-07,DEU,SOCIAL,56771.43
2022-08-08,DEU,SOCIAL,56771.43
2022-08-09,DEU,TV,0.0
2022-08-10,DEU,ONLINE,0.0
2022-08-11,DEU,OOH,0.0
2022-08-12,DEU,ONLINE,0.0
2022-08-13,DEU,TV,0.0
2022-08-14,DEU,TV,0.0
2022-08-15,DEU,ONLINE,0.0
2022-08-16,DEU,ONLINE,0.0
2022-08-17,DEU,TV,0.0
2022-08-18,DEU,OOH,0.0
2022-08-19,DEU,SOCIAL,0.0
2022-08-20,DEU,SOCIAL,0.0
2022-08-21,DEU,ONLINE,0.0
2022-08-22,DEU,SOCIAL,0.0
2022-08-23,DEU,TV,0.0
2022-08-24,DEU,SOCIAL,0.0
2022-08-25,DEU,OOH,0.0
2022-08-26,DEU,SOCIAL,0.0
2022-08-27,DEU,ONLINE,0.0
2022-08-28,DEU,ONLINE,0.0
2022-08-29,DEU,ONLINE,0.0
2022-08-30,DEU,ONLINE,0.0
2022-08-31,DEU,ONLINE,0.0
2022-09-01,DEU,TV,0.0
2022-09-02,DEU,ONLINE,0.0
2022-09-03,DEU,ONLINE,0.0
2022-09-04,DEU,OOH,0.0
2022-09-05,DEU,OOH,0.0
2022-09-06,DEU,OOH,0.0
2022-09-07,DEU,TV,0.0
2022-09-08,DEU,SOCIAL,0.0
2022-09-09,DEU,ONLINE,0.0
2022-09-10,DEU,SOCIAL,0.0
2022-09-11,DEU,ONLINE,0.0
2022-09-12,DEU,OOH,0.0
2022-09-13,DEU,SOCIAL,0.0
2022-09-14,DEU,TV,0.0
2022-09-15,DEU,SOCIAL,0.0
2022-09-16,DEU,ONLINE,0.0
2022-09-17,DEU,SOCIAL,0.0
2022-09-18,DEU,SOCIAL,0.0
2022-09-19,DEU,OOH,0.0
2022-09-20,DEU,OOH,0.0
2022-09-21,DEU,SOCIAL,0.0
2022-09-22,DEU,SOCIAL,51278.19
2022-09-23,DEU,ONLINE,51278.19
2022-09-24,DEU,SOCIAL,51278.19
2022-09-25,DEU,SOCIAL,51278.19
2022-09-26,DEU,SOCIAL,51278.19
2022-09-27,DEU,SOCIAL,51278.19
2022-09-28,DEU,SOCIAL,51278.19
2022-09-29,DEU,SOCIAL,51278.19
2022-09-30,DEU,TV,51278.19
2022-10-01,DEU,TV,51278.19
2022-10-02,DEU,OOH,51278.19
2022-10-03,DEU,OOH,51278.19
2022-10-04,DEU,TV,0.0
2022-10-05,DEU,OOH,0.0
2022-10-06,DEU,TV,0.0
2022-10-07,DEU,SOCIAL,0.0
2022-10-08,DEU,SOCIAL,0.0
2022-10-09,DEU,TV,0.0
2022-10-10,DEU,TV,0.0
2022-10-11,DEU,SOCIAL,0.0
2022-10-12,DEU,TV,0.0
2022-10-13,DEU,SOCIAL,0.0
2022-10-14,DEU,OOH,0.0
2022-10-15,DEU,OOH,0.0
2022-10-16,DEU,TV,0.0
2022-10-17,DEU,SOCIAL,0.0
2022-10-18,DEU,SOCIAL,0.0
2022-10-19,DEU,SOCIAL,0.0
2022-10-20,DEU,TV,0.0
2022-10-21,DEU,ONLINE,0.0
2022-10-22,DEU,TV,0.0
2022-10-23,DEU,ONLINE,0.0
2022-10-24,DEU,ONLINE,0.0
2022-10-25,DEU,TV,0.0
2022-10-26,DEU,OOH,0.0
2022-10-27,DEU,OOH,0.0
2022-10-28,DEU,OOH,0.0
2022-10-29,DEU,ONLINE,0.0
2022-10-30,DEU,OOH,0.0
2022-10-31,DEU,ONLINE,0.0
2022-11-01,DEU,SOCIAL,0.0
2022-11-02,DEU,SOCIAL,0.0
2022-11-03,DEU,OOH,0.0
2022-11-04,DEU,ONLINE,0.0
2022-11-05,DEU,OOH,0.0
2022-11-06,DEU,OOH,0.0
2022-11-07,DEU,OOH,66966.95
2022-11-08,DEU,OOH,66966.95
2022-11-09,DEU,TV,66966.95
2022-11-10,DEU,SOCIAL,66966.95
2022-11-11,DEU,TV,66966.95
2022-11-12,DEU,TV,66966.95
2022-11-13,DEU,TV,66966.95
2022-11-14,DEU,TV,66966.95
2022-11-15,DEU,OOH,66966.95
2022-11-16,DEU,OOH,66966.95
2022-11-17,DEU,OOH,66966.95
2022-11-18,DEU,TV,66966.95
2022-11-19,DEU,SOCIAL,66966.95
2022-11-20,DEU,SOCIAL,66966.95
2022-11-21,DEU,ONLINE,66966.95
2022-11-22,DEU,ONLINE,66966.95
2022-11-23,DEU,SOCIAL,66966.95
2022-11-24,DEU,OOH,66966.95
2022-11-25,DEU,ONLINE,66966.95
2022-11-26,DEU,TV,66966.95
2022-11-27,DEU,ONLINE,66966.95
2022-11-28,DEU,ONLINE,66966.95
2022-11-29,DEU,SOCIAL,66966.95
2022-11-30,DEU,OOH,66966.95
2022-12-01,DEU,TV,0.0
2022-12-02,DEU,SOCIAL,0.0
2022-12-03,DEU,TV,0.0
2022-12-04,DEU,OOH,0.0
2022-12-05,DEU,SOCIAL,0.0
2022-12-06,DEU,TV,0.0
2022-12-07,DEU,SOCIAL,54452.12
2022-12-08,DEU,OOH,54452.12
2022-12-09,DEU,TV,54452.12
2022-12-10,DEU,SOCIAL,54452.12
2022-12-11,DEU,OOH,54452.12
2022-12-12,DEU,OOH,54452.12
2022-12-13,DEU,ONLINE,54452.12
2022-12-14,DEU,TV,54452.12
2022-12-15,DEU,ONLINE,54452.12
2022-12-16,DEU,SOCIAL,54452.12
2022-12-17,DEU,OOH,54452.12
2022-12-18,DEU,SOCIAL,54452.12
2022-12-19,DEU,OOH,54452.12
2022-12-20,DEU,OOH,54452.12
2022-12-21,DEU,TV,54452.12
2022-12-22,DEU,SOCIAL,54452.12
2022-12-23,DEU,SOCIAL,54452.12
2022-12-24,DEU,TV,54452.12
2022-12-25,DEU,OOH,54452.12
2022-12-26,DEU,SOCIAL,54452.12
2022-12-27,DEU,ONLINE,54452.12
2022-12-28,DEU,OOH,0.0
2022-12-29,DEU,TV,0.0
2022-12-30,DEU,SOCIAL,0.0
2022-12-31,DEU,TV,26786.24
2023-01-01,DEU,ONLINE,26786.24
2023-01-02,DEU,OOH,26786.24
2023-01-03,DEU,OOH,26786.24
2023-01-04,DEU,TV,26786.24
2023-01-05,DEU,SOCIAL,26786.24
2023-01-06,DEU,TV,26786.24
2023-01-07,DEU,OOH,26786.24
2023-01-08,DEU,TV,26786.24
2023-01-09,DEU,TV,26786.24
2023-01-10,DEU,TV,26786.24
2023-01-11,DEU,OOH,26786.24
2023-01-12,DEU,SOCIAL,26786.24
2023-01-13,DEU,TV,26786.24
2023-01-14,DEU,SOCIAL,26786.24
2023-01-15,DEU,OOH,26786.24
2023-01-16,DEU,ONLINE,26786.24
2023-01-17,DEU,SOCIAL,26786.24
2023-01-18,DEU,ONLINE,0.0
2023-01-19,DEU,SOCIAL,0.0
2023-01-20,DEU,TV,0.0
2023-01-21,DEU,SOCIAL,0.0
2023-01-22,DEU,ONLINE,0.0
2023-01-23,DEU,TV,0.0
2023-01-24,DEU,TV,0.0
2023-01-25,DEU,TV,0.0
2023-01-26,DEU,SOCIAL,43083.2
2023-01-27,DEU,ONLINE,43083.2
2023-01-28,DEU,TV,43083.2
2023-01-29,DEU,ONLINE,43083.2
2023-01-30,DEU,SOCIAL,43083.2
2023-01-31,DEU,ONLINE,43083.2
2023-02-01,DEU,ONLINE,43083.2
2023-02-02,DEU,OOH,43083.2
2023-02-03,DEU,SOCIAL,43083.2
2023-02-04,DEU,SOCIAL,43083.2
2023-02-05,DEU,ONLINE,43083.2
2023-02-06,DEU,OOH,43083.2
2023-02-07,DEU,ONLINE,43083.2
2023-02-08,DEU,SOCIAL,43083.2
2023-02-09,DEU,SOCIAL,43083.2
2023-02-10,DEU,SOCIAL,43083.2
2023-02-11,DEU,TV,43083.2
2023-02-12,DEU,SOCIAL,43083.2
2023-02-13,DEU,ONLINE,43083.2
2023-02-14,DEU,OOH,43083.2
