week,factory,reg_capacity,ot_capacity
2019-10-14,FC_AUS_1,230901,27973
2019-10-14,FC_AUS_2,191899,21828
2019-10-14,FC_AUS_3,169505,25403
2019-10-14,FC_AUS_4,153490,19913
2019-10-14,FC_BRA_1,194009,23987
2019-10-14,FC_BRA_2,185277,23828
2019-10-14,FC_BRA_3,173748,24000
2019-10-14,FC_BRA_4,199512,32268
2019-10-14,FC_ZAF_1,230747,37636
2019-10-14,FC_ZAF_2,120481,19116
2019-10-14,FC_ZAF_3,222121,38980
2019-10-14,FC_ZAF_4,188228,35825
2019-10-21,FC_USA_1,180505,29815
2019-10-21,FC_USA_2,237345,33554
2019-10-21,FC_USA_3,191699,26782
2019-10-21,FC_USA_4,131659,17758
2019-10-21,FC_DEU_1,227499,32640
2019-10-21,FC_DEU_2,224286,24461
2019-10-21,FC_DEU_3,240467,37352
2019-10-21,FC_DEU_4,181068,25660
2019-10-21,FC_FRA_1,169456,29630
2019-10-21,FC_FRA_2,156518,23216
2019-10-21,FC_FRA_3,179366,19187
2019-10-21,FC_FRA_4,184378,28971
2019-10-21,FC_KOR_1,137268,21985
2019-10-21,FC_KOR_2,212250,24949
2019-10-21,FC_KOR_3,181132,18623
2019-10-21,FC_KOR_4,208996,31692
2019-10-21,FC_JPN_1,152307,20774
2019-10-21,FC_JPN_2,181752,28978
2019-10-21,FC_JPN_3,236336,33561
2019-10-21,FC_JPN_4,239964,45798
2019-10-21,FC_GBR_1,208870,33523
2019-10-21,FC_GBR_2,193931,32239
2019-10-21,FC_GBR_3,180014,23927
2019-10-21,FC_GBR_4,235774,25728
2019-10-21,FC_CAN_1,158494,19881
2019-10-21,FC_CAN_2,185416,33490
2019-10-21,FC_CAN_3,163903,22238
2019-10-21,FC_CAN_4,174825,25848
2019-10-21,FC_AUS_1,182910,35092
2019-10-21,FC_AUS_2,179160,24754
2019-10-21,FC_AUS_3,223893,42766
2019-10-21,FC_AUS_4,212515,41777
2019-10-21,FC_BRA_1,210066,30072
2019-10-21,FC_BRA_2,176909,17710
2019-10-21,FC_BRA_3,211953,31256
2019-10-21,FC_BRA_4,163607,17955
2019-10-21,FC_ZAF_1,129469,21144
2019-10-21,FC_ZAF_2,209273,29379
2019-10-21,FC_ZAF_3,158741,24210
2019-10-21,FC_ZAF_4,121802,16075
2019-10-28,FC_USA_1,231188,26642
2019-10-28,FC_USA_2,230325,40935
2019-10-28,FC_USA_3,147498,15809
2019-10-28,FC_USA_4,200857,23716
2019-10-28,FC_DEU_1,202672,32088
2019-10-28,FC_DEU_2,151910,21188
2019-10-28,FC_DEU_3,126019,17088
2019-10-28,FC_DEU_4,138665,24708
2019-10-28,FC_FRA_1,129682,14788
2019-10-28,FC_FRA_2,219363,32023
2019-10-28,FC_FRA_3,128402,23393
2019-10-28,FC_FRA_4,122643,24493
2019-10-28,FC_KOR_1,249956,28305
2019-10-28,FC_KOR_2,227764,23108
2019-10-28,FC_KOR_3,136879,22228
2019-10-28,FC_KOR_4,232990,42581
2019-10-28,FC_JPN_1,236433,34709
2019-10-28,FC_JPN_2,193881,34011
2019-10-28,FC_JPN_3,196492,22055
2019-10-28,FC_JPN_4,241581,42258
2019-10-28,FC_GBR_1,200361,30964
2019-10-28,FC_GBR_2,241472,42432
2019-10-28,FC_GBR_3,240661,28679
2019-10-28,FC_GBR_4,227170,38969
2019-10-28,FC_CAN_1,231547,33661
2019-10-28,FC_CAN_2,151464,28117
2019-10-28,FC_CAN_3,209789,25530
2019-10-28,FC_CAN_4,138725,16063
2019-10-28,FC_AUS_1,202727,30769
2019-10-28,FC_AUS_2,207783,23041
2019-10-28,FC_AUS_3,213655,27348
2019-10-28,FC_AUS_4,139083,16947
2019-10-28,FC_BRA_1,212798,24464
2019-10-28,FC_BRA_2,120459,16404
2019-10-28,FC_BRA_3,134426,21361
2019-10-28,FC_BRA_4,192890,33750
2019-10-28,FC_ZAF_1,159551,31398
2019-10-28,FC_ZAF_2,174593,23396
2019-10-28,FC_ZAF_3,233889,36739
2019-10-28,FC_ZAF_4,233110,33359
2019-11-04,FC_USA_1,133375,21114
2019-11-04,FC_USA_2,192917,20090
2019-11-04,FC_USA_3,124834,13083
2019-11-04,FC_USA_4,145307,14870
2019-11-04,FC_DEU_1,170790,17402
2019-11-04,FC_DEU_2,247952,33517
2019-11-04,FC_DEU_3,122995,24462
2019-11-04,FC_DEU_4,175135,33586
2019-11-04,FC_FRA_1,237152,44452
2019-11-04,FC_FRA_2,126296,18185
2019-11-04,FC_FRA_3,180814,34956
2019-11-04,FC_FRA_4,240470,34688
2019-11-04,FC_KOR_1,156845,30021
2019-11-04,FC_KOR_2,226519,37963
2019-11-04,FC_KOR_3,149627,29185
2019-11-04,FC_KOR_4,190528,30039
2019-11-04,FC_JPN_1,142539,19784
2019-11-04,FC_JPN_2,161738,26097
2019-11-04,FC_JPN_3,156511,24329
2019-11-04,FC_JPN_4,213597,25736
2019-11-04,FC_GBR_1,158010,26502
2019-11-04,FC_GBR_2,210248,36513
2019-11-04,FC_GBR_3,146162,15656
2019-11-04,FC_GBR_4,235934,32526
2019-11-04,FC_CAN_1,189447,34681
2019-11-04,FC_CAN_2,182532,21955
2019-11-04,FC_CAN_3,163575,29989
2019-11-04,FC_CAN_4,181331,30673
2019-11-04,FC_AUS_1,218789,41517
2019-11-04,FC_AUS_2,249121,35869
2019-11-04,FC_AUS_3,142444,25792
2019-11-04,FC_AUS_4,203153,28370
2019-11-04,FC_BRA_1,215723,36475
2019-11-04,FC_BRA_2,227271,26306
2019-11-04,FC_BRA_3,215253,27670
2019-11-04,FC_BRA_4,143141,27703
2019-11-04,FC_ZAF_1,132261,13296
2019-11-04,FC_ZAF_2,191523,33190
2019-11-04,FC_ZAF_3,185326,30335
2019-11-04,FC_ZAF_4,121182,19424
2019-11-11,FC_USA_1,182913,35152
2019-11-11,FC_USA_2,179442,26165
2019-11-11,FC_USA_3,236758,43286
2019-11-11,FC_USA_4,235917,31899
2019-11-11,FC_DEU_1,242050,34284
2019-11-11,FC_DEU_2,189111,20684
2019-11-11,FC_DEU_3,120847,20628
2019-11-11,FC_DEU_4,182532,24254
2019-11-11,FC_FRA_1,248167,26662
2019-11-11,FC_FRA_2,192608,20809
2019-11-11,FC_FRA_3,244520,32215
2019-11-11,FC_FRA_4,188895,24015
2019-11-11,FC_KOR_1,214543,42661
2019-11-11,FC_KOR_2,213084,31226
2019-11-11,FC_KOR_3,153758,24310
2019-11-11,FC_KOR_4,178719,19990
2019-11-11,FC_JPN_1,219897,38953
2019-11-11,FC_JPN_2,123229,18239
2019-11-11,FC_JPN_3,214428,32616
2019-11-11,FC_JPN_4,244213,30025
2019-11-11,FC_GBR_1,145986,22346
2019-11-11,FC_GBR_2,219469,39783
2019-11-11,FC_GBR_3,123745,18045
2019-11-11,FC_GBR_4,241269,40192
2019-11-11,FC_CAN_1,131180,18961
2019-11-11,FC_CAN_2,248691,34496
2019-11-11,FC_CAN_3,210062,24832
2019-11-11,FC_CAN_4,192931,29865
2019-11-11,FC_AUS_1,193639,19735
2019-11-11,FC_AUS_2,200048,30702
2019-11-11,FC_AUS_3,133310,25477
2019-11-11,FC_AUS_4,176658,20482
2019-11-11,FC_BRA_1,222099,35085
2019-11-11,FC_BRA_2,160213,28866
2019-11-11,FC_BRA_3,145914,26124
2019-11-11,FC_BRA_4,126624,20607
2019-11-11,FC_ZAF_1,180540,22968
2019-11-11,FC_ZAF_2,123196,21330
2019-11-11,FC_ZAF_3,196629,37226
2019-11-11,FC_ZAF_4,165909,26236
2019-11-18,FC_USA_1,123953,15044
2019-11-18,FC_USA_2,208349,24504
2019-11-18,FC_USA_3,221546,35935
2019-11-18,FC_USA_4,216734,22792
2019-11-18,FC_DEU_1,170452,25852
2019-11-18,FC_DEU_2,124306,23004
2019-11-18,FC_DEU_3,209259,22000
2019-11-18,FC_DEU_4,189245,36545
2019-11-18,FC_FRA_1,242696,48257
2019-11-18,FC_FRA_2,196491,31269
2019-11-18,FC_FRA_3,236996,38101
2019-11-18,FC_FRA_4,181979,28451
2019-11-18,FC_KOR_1,230611,30493
2019-11-18,FC_KOR_2,174656,33896
2019-11-18,FC_KOR_3,244861,44339
2019-11-18,FC_KOR_4,192159,24598
2019-11-18,FC_JPN_1,190880,22653
2019-11-18,FC_JPN_2,200728,22107
2019-11-18,FC_JPN_3,122601,22178
2019-11-18,FC_JPN_4,194608,30999
2019-11-18,FC_GBR_1,194651,23043
2019-11-18,FC_GBR_2,150808,19344
2019-11-18,FC_GBR_3,124269,17867
2019-11-18,FC_GBR_4,198281,25541
2019-11-18,FC_CAN_1,187573,23550
2019-11-18,FC_CAN_2,154872,28750
2019-11-18,FC_CAN_3,158857,20506
2019-11-18,FC_CAN_4,182735,36264
2019-11-18,FC_AUS_1,199638,30385
2019-11-18,FC_AUS_2,238289,39790
2019-11-18,FC_AUS_3,194955,33227
2019-11-18,FC_AUS_4,232827,46271
2019-11-18,FC_BRA_1,200447,30348
2019-11-18,FC_BRA_2,150298,18387
2019-11-18,FC_BRA_3,213838,35291
2019-11-18,FC_BRA_4,173951,32680
2019-11-18,FC_ZAF_1,125074,23592
2019-11-18,FC_ZAF_2,171778,31333
2019-11-18,FC_ZAF_3,195521,26644
2019-11-18,FC_ZAF_4,127411,13727
2019-11-25,FC_USA_1,239332,42183
2019-11-25,FC_USA_2,174098,34083
2019-11-25,FC_USA_3,155841,27098
2019-11-25,FC_USA_4,174974,18786
2019-11-25,FC_DEU_1,120875,21132
2019-11-25,FC_DEU_2,174097,33562
2019-11-25,FC_DEU_3,147199,15625
2019-11-25,FC_DEU_4,193617,33633
2019-11-25,FC_FRA_1,185500,24358
2019-11-25,FC_FRA_2,242154,27357
2019-11-25,FC_FRA_3,229857,28526
2019-11-25,FC_FRA_4,127080,25086
2019-11-25,FC_KOR_1,138355,19414
2019-11-25,FC_KOR_2,138878,21791
2019-11-25,FC_KOR_3,169101,27268
2019-11-25,FC_KOR_4,147616,15400
2019-11-25,FC_JPN_1,129276,19973
2019-11-25,FC_JPN_2,187370,34089
2019-11-25,FC_JPN_3,174270,31394
2019-11-25,FC_JPN_4,128064,22083
2019-11-25,FC_GBR_1,200216,35812
2019-11-25,FC_GBR_2,173130,24540
2019-11-25,FC_GBR_3,144448,28613
2019-11-25,FC_GBR_4,226314,38389
2019-11-25,FC_CAN_1,169145,20975
2019-11-25,FC_CAN_2,163751,20780
2019-11-25,FC_CAN_3,127759,15059
2019-11-25,FC_CAN_4,195609,35651
2019-11-25,FC_AUS_1,134902,16893
2019-11-25,FC_AUS_2,142236,24038
2019-11-25,FC_AUS_3,146836,26602
2019-11-25,FC_AUS_4,181500,18541
2019-11-25,FC_BRA_1,238579,28926
2019-11-25,FC_BRA_2,139744,15882
2019-11-25,FC_BRA_3,132375,13994
2019-11-25,FC_BRA_4,239880,26809
2019-11-25,FC_ZAF_1,249471,28174
2019-11-25,FC_ZAF_2,224870,42635
2019-11-25,FC_ZAF_3,240037,30039
2019-11-25,FC_ZAF_4,180455,22826
2019-12-02,FC_USA_1,233723,28471
2019-12-02,FC_USA_2,158387,19903
2019-12-02,FC_USA_3,179706,21871
2019-12-02,FC_USA_4,192458,20003
2019-12-02,FC_DEU_1,245137,27160
2019-12-02,FC_DEU_2,130642,18259
2019-12-02,FC_DEU_3,170987,19295
2019-12-02,FC_DEU_4,201345,20810
2019-12-02,FC_FRA_1,132507,19852
2019-12-02,FC_FRA_2,123887,13313
2019-12-02,FC_FRA_3,215630,42893
2019-12-02,FC_FRA_4,220657,33371
2019-12-02,FC_KOR_1,135539,22654
2019-12-02,FC_KOR_2,228184,23185
2019-12-02,FC_KOR_3,139418,14538
2019-12-02,FC_KOR_4,220138,29229
2019-12-02,FC_JPN_1,173480,19711
2019-12-02,FC_JPN_2,216789,33369
2019-12-02,FC_JPN_3,142100,24542
2019-12-02,FC_JPN_4,245506,26308
2019-12-02,FC_GBR_1,123032,22971
2019-12-02,FC_GBR_2,189236,31122
2019-12-02,FC_GBR_3,226117,30575
2019-12-02,FC_GBR_4,189122,24795
2019-12-02,FC_CAN_1,176444,26138
2019-12-02,FC_CAN_2,213828,32118
2019-12-02,FC_CAN_3,172916,30219
2019-12-02,FC_CAN_4,206378,38059
2019-12-02,FC_AUS_1,243055,25500
2019-12-02,FC_AUS_2,228270,23597
2019-12-02,FC_AUS_3,158640,20669
2019-12-02,FC_AUS_4,142763,18987
2019-12-02,FC_BRA_1,166199,17017
2019-12-02,FC_BRA_2,199694,26959
2019-12-02,FC_BRA_3,222830,44448
2019-12-02,FC_BRA_4,232508,40656
2019-12-02,FC_ZAF_1,186102,26295
2019-12-02,FC_ZAF_2,122895,22227
2019-12-02,FC_ZAF_3,203743,23825
2019-12-02,FC_ZAF_4,152290,17015
2019-12-09,FC_USA_1,203311,23647
2019-12-09,FC_USA_2,184780,24988
2019-12-09,FC_USA_3,180215,32085
2019-12-09,FC_USA_4,197421,32167
2019-12-09,FC_DEU_1,185692,24102
2019-12-09,FC_DEU_2,225319,40209
2019-12-09,FC_DEU_3,240142,44894
2019-12-09,FC_DEU_4,220271,26791
2019-12-09,FC_FRA_1,235833,39260
2019-12-09,FC_FRA_2,221290,42726
2019-12-09,FC_FRA_3,199759,39300
2019-12-09,FC_FRA_4,124542,24757
2019-12-09,FC_KOR_1,202762,32383
2019-12-09,FC_KOR_2,176901,27092
2019-12-09,FC_KOR_3,138302,21808
2019-12-09,FC_KOR_4,211510,40666
2019-12-09,FC_JPN_1,164231,32510
2019-12-09,FC_JPN_2,167524,25713
2019-12-09,FC_JPN_3,234816,29283
2019-12-09,FC_JPN_4,183824,33465
2019-12-09,FC_GBR_1,210837,23920
2019-12-09,FC_GBR_2,182801,29651
2019-12-09,FC_GBR_3,227667,29943
2019-12-09,FC_GBR_4,156983,24180
2019-12-09,FC_CAN_1,157269,23382
2019-12-09,FC_CAN_2,209364,35145
2019-12-09,FC_CAN_3,197483,23556
2019-12-09,FC_CAN_4,150589,24377
2019-12-09,FC_AUS_1,163396,20117
2019-12-09,FC_AUS_2,166621,32017
2019-12-09,FC_AUS_3,185902,23632
2019-12-09,FC_AUS_4,244912,28427
2019-12-09,FC_BRA_1,148665,15350
2019-12-09,FC_BRA_2,167903,19039
2019-12-09,FC_BRA_3,220422,40903
2019-12-09,FC_BRA_4,182914,21592
2019-12-09,FC_ZAF_1,131449,20547
2019-12-09,FC_ZAF_2,159762,23647
2019-12-09,FC_ZAF_3,155254,17026
2019-12-09,FC_ZAF_4,137942,24142
2019-12-16,FC_USA_1,207375,22717
2019-12-16,FC_USA_2,122540,23640
2019-12-16,FC_USA_3,153409,21750
2019-12-16,FC_USA_4,126881,15512
2019-12-16,FC_DEU_1,130779,13094
2019-12-16,FC_DEU_2,124826,24527
2019-12-16,FC_DEU_3,162451,27435
2019-12-16,FC_DEU_4,236647,39207
2019-12-16,FC_FRA_1,226362,34511
2019-12-16,FC_FRA_2,165221,19266
2019-12-16,FC_FRA_3,127240,21604
2019-12-16,FC_FRA_4,214050,32779
2019-12-16,FC_KOR_1,198591,22987
2019-12-16,FC_KOR_2,142167,17168
2019-12-16,FC_KOR_3,153247,18964
2019-12-16,FC_KOR_4,208741,30119
2019-12-16,FC_JPN_1,127394,25002
2019-12-16,FC_JPN_2,139228,23718
2019-12-16,FC_JPN_3,233934,45767
2019-12-16,FC_JPN_4,149849,17473
2019-12-16,FC_GBR_1,149922,23130
2019-12-16,FC_GBR_2,126546,20152
2019-12-16,FC_GBR_3,184710,35939
2019-12-16,FC_GBR_4,192054,30868
2019-12-16,FC_CAN_1,229482,26292
2019-12-16,FC_CAN_2,203729,38800
2019-12-16,FC_CAN_3,195560,29271
2019-12-16,FC_CAN_4,213292,23101
2019-12-16,FC_AUS_1,163029,22766
2019-12-16,FC_AUS_2,181919,28465
2019-12-16,FC_AUS_3,161657,17176
2019-12-16,FC_AUS_4,227797,42834
2019-12-16,FC_BRA_1,183752,21071
2019-12-16,FC_BRA_2,211732,33862
2019-12-16,FC_BRA_3,159080,23924
2019-12-16,FC_BRA_4,231089,40087
2019-12-16,FC_ZAF_1,172891,28022
2019-12-16,FC_ZAF_2,136438,26444
2019-12-16,FC_ZAF_3,126299,17761
2019-12-16,FC_ZAF_4,201854,29306
2019-12-23,FC_USA_1,157876,17166
2019-12-23,FC_USA_2,240913,31343
2019-12-23,FC_USA_3,171392,25010
2019-12-23,FC_USA_4,206889,40341
2019-12-23,FC_DEU_1,154863,21325
2019-12-23,FC_DEU_2,132878,15771
2019-12-23,FC_DEU_3,187893,28127
2019-12-23,FC_DEU_4,133612,20226
2019-12-23,FC_FRA_1,199001,32058
2019-12-23,FC_FRA_2,213559,36202
2019-12-23,FC_FRA_3,166928,23593
2019-12-23,FC_FRA_4,184031,30519
2019-12-23,FC_KOR_1,139425,18909
2019-12-23,FC_KOR_2,204172,23239
2019-12-23,FC_KOR_3,125415,21171
2019-12-23,FC_KOR_4,156447,25680
2019-12-23,FC_JPN_1,210047,22108
2019-12-23,FC_JPN_2,193738,35988
2019-12-23,FC_JPN_3,195078,25436
2019-12-23,FC_JPN_4,154218,17572
2019-12-23,FC_GBR_1,201213,28541
2019-12-23,FC_GBR_2,195038,38376
2019-12-23,FC_GBR_3,179360,20818
2019-12-23,FC_GBR_4,158966,24793
2019-12-23,FC_CAN_1,152370,26287
2019-12-23,FC_CAN_2,211014,34931
2019-12-23,FC_CAN_3,220024,29586
2019-12-23,FC_CAN_4,196654,26529
2019-12-23,FC_AUS_1,160087,18631
2019-12-23,FC_AUS_2,167394,28683
2019-12-23,FC_AUS_3,199656,27881
2019-12-23,FC_AUS_4,174663,29351
2019-12-23,FC_BRA_1,167157,30027
2019-12-23,FC_BRA_2,180527,18155
2019-12-23,FC_BRA_3,135322,17199
2019-12-23,FC_BRA_4,204882,37359
2019-12-23,FC_ZAF_1,136307,17214
2019-12-23,FC_ZAF_2,130595,25185
2019-12-23,FC_ZAF_3,126293,13319
2019-12-23,FC_ZAF_4,229649,43507
2019-12-30,FC_USA_1,247930,28715
2019-12-30,FC_USA_2,191079,34091
2019-12-30,FC_USA_3,127005,25018
2019-12-30,FC_USA_4,213128,28419
2019-12-30,FC_DEU_1,167896,22094
2019-12-30,FC_DEU_2,173123,24019
2019-12-30,FC_DEU_3,168809,23514
2019-12-30,FC_DEU_4,196308,30919
2019-12-30,FC_FRA_1,239073,33671
2019-12-30,FC_FRA_2,146661,20959
2019-12-30,FC_FRA_3,187645,35857
2019-12-30,FC_FRA_4,213687,28638
2019-12-30,FC_KOR_1,153984,30000
2019-12-30,FC_KOR_2,228881,35018
2019-12-30,FC_KOR_3,244398,36795
2019-12-30,FC_KOR_4,171247,25577
2019-12-30,FC_JPN_1,136999,25251
2019-12-30,FC_JPN_2,224246,32461
2019-12-30,FC_JPN_3,156464,28235
2019-12-30,FC_JPN_4,122583,15838
2019-12-30,FC_GBR_1,187241,36884
2019-12-30,FC_GBR_2,157601,21201
2019-12-30,FC_GBR_3,236497,33375
2019-12-30,FC_GBR_4,187084,26976
2019-12-30,FC_CAN_1,221222,31545
2019-12-30,FC_CAN_2,197341,22205
2019-12-30,FC_CAN_3,128424,14359
2019-12-30,FC_CAN_4,195043,26620
2019-12-30,FC_AUS_1,168864,27620
2019-12-30,FC_AUS_2,145049,28863
2019-12-30,FC_AUS_3,168606,26941
2019-12-30,FC_AUS_4,161031,19336
2019-12-30,FC_BRA_1,141518,21515
2019-12-30,FC_BRA_2,180073,28970
2019-12-30,FC_BRA_3,137866,16305
2019-12-30,FC_BRA_4,163690,21366
2019-12-30,FC_ZAF_1,122867,13053
2019-12-30,FC_ZAF_2,174550,26987
2019-12-30,FC_ZAF_3,152433,27166
2019-12-30,FC_ZAF_4,165601,20531
2020-01-06,FC_USA_1,248432,47220
2020-01-06,FC_USA_2,186536,23982
2020-01-06,FC_USA_3,170642,31406
2020-01-06,FC_USA_4,231693,45773
2020-01-06,FC_DEU_1,122366,13609
2020-01-06,FC_DEU_2,202067,34415
2020-01-06,FC_DEU_3,205271,28776
2020-01-06,FC_DEU_4,245468,45632
2020-01-06,FC_FRA_1,184333,22253
2020-01-06,FC_FRA_2,187358,33687
2020-01-06,FC_FRA_3,132026,21852
2020-01-06,FC_FRA_4,122380,17012
2020-01-06,FC_KOR_1,249636,37836
2020-01-06,FC_KOR_2,146498,18960
2020-01-06,FC_KOR_3,184061,21334
2020-01-06,FC_KOR_4,232665,35460
2020-01-06,FC_JPN_1,204112,35500
2020-01-06,FC_JPN_2,171436,31479
2020-01-06,FC_JPN_3,120011,14656
2020-01-06,FC_JPN_4,188647,20007
2020-01-06,FC_GBR_1,182661,33484
2020-01-06,FC_GBR_2,225884,25495
2020-01-06,FC_GBR_3,164819,18298
2020-01-06,FC_GBR_4,140091,24431
2020-01-06,FC_CAN_1,171298,24200
2020-01-06,FC_CAN_2,132999,24457
2020-01-06,FC_CAN_3,221555,29238
2020-01-06,FC_CAN_4,218345,42264
2020-01-06,FC_AUS_1,122899,16528
2020-01-06,FC_AUS_2,131528,15077
2020-01-06,FC_AUS_3,213556,31253
2020-01-06,FC_AUS_4,150481,15771
2020-01-06,FC_BRA_1,202627,35044
2020-01-06,FC_BRA_2,227394,24062
2020-01-06,FC_BRA_3,178570,19491
2020-01-06,FC_BRA_4,167657,30111
2020-01-06,FC_ZAF_1,230226,28696
2020-01-06,FC_ZAF_2,171633,32870
2020-01-06,FC_ZAF_3,200680,22670
2020-01-06,FC_ZAF_4,221829,39579
2020-01-13,FC_USA_1,140213,15643
2020-01-13,FC_USA_2,222993,31835
2020-01-13,FC_USA_3,120979,13448
2020-01-13,FC_USA_4,178911,26944
2020-01-13,FC_DEU_1,135168,22126
2020-01-13,FC_DEU_2,151406,26134
2020-01-13,FC_DEU_3,144401,28367
2020-01-13,FC_DEU_4,134035,20047
2020-01-13,FC_FRA_1,225020,26514
2020-01-13,FC_FRA_2,245628,40740
2020-01-13,FC_FRA_3,146492,29276
2020-01-13,FC_FRA_4,192311,36708
2020-01-13,FC_KOR_1,185804,37000
2020-01-13,FC_KOR_2,169781,24660
2020-01-13,FC_KOR_3,196322,38617
2020-01-13,FC_KOR_4,208568,22380
2020-01-13,FC_JPN_1,153421,25128
2020-01-13,FC_JPN_2,181145,19736
2020-01-13,FC_JPN_3,237876,35659
2020-01-13,FC_JPN_4,187957,22931
2020-01-13,FC_GBR_1,161906,19252
2020-01-13,FC_GBR_2,157002,16232
2020-01-13,FC_GBR_3,202741,35439
2020-01-13,FC_GBR_4,137201,15697
2020-01-13,FC_CAN_1,149080,18800
2020-01-13,FC_CAN_2,123427,16423
2020-01-13,FC_CAN_3,152643,26825
2020-01-13,FC_CAN_4,231196,40836
2020-01-13,FC_AUS_1,141436,23611
2020-01-13,FC_AUS_2,243580,41933
2020-01-13,FC_AUS_3,159871,20796
2020-01-13,FC_AUS_4,134284,20375
2020-01-13,FC_BRA_1,168420,25938
2020-01-13,FC_BRA_2,212060,21455
2020-01-13,FC_BRA_3,161585,31440
2020-01-13,FC_BRA_4,132241,24301
2020-01-13,FC_ZAF_1,217706,36826
2020-01-13,FC_ZAF_2,187156,28395
2020-01-13,FC_ZAF_3,248732,32954
2020-01-13,FC_ZAF_4,188465,23373
2020-01-20,FC_USA_1,160498,17083
2020-01-20,FC_USA_2,176770,34723
2020-01-20,FC_USA_3,190615,28549
2020-01-20,FC_USA_4,246339,32461
2020-01-20,FC_DEU_1,192875,32921
2020-01-20,FC_DEU_2,159283,25674
2020-01-20,FC_DEU_3,193597,31412
2020-01-20,FC_DEU_4,202499,35911
2020-01-20,FC_FRA_1,132224,17177
2020-01-20,FC_FRA_2,229221,34827
2020-01-20,FC_FRA_3,228149,26014
2020-01-20,FC_FRA_4,162042,20939
2020-01-20,FC_KOR_1,243625,35660
2020-01-20,FC_KOR_2,139884,25849
2020-01-20,FC_KOR_3,165963,17200
2020-01-20,FC_KOR_4,136818,19376
2020-01-20,FC_JPN_1,136851,26460
2020-01-20,FC_JPN_2,140267,21404
2020-01-20,FC_JPN_3,234809,40878
2020-01-20,FC_JPN_4,205816,35756
2020-01-20,FC_GBR_1,206702,22983
2020-01-20,FC_GBR_2,169485,25650
2020-01-20,FC_GBR_3,209068,34483
2020-01-20,FC_GBR_4,207414,38382
2020-01-20,FC_CAN_1,206084,38172
2020-01-20,FC_CAN_2,136688,16350
2020-01-20,FC_CAN_3,243302,41547
2020-01-20,FC_CAN_4,192128,35570
2020-01-20,FC_AUS_1,151035,30002
2020-01-20,FC_AUS_2,236039,24862
2020-01-20,FC_AUS_3,176758,22124
2020-01-20,FC_AUS_4,216498,30039
2020-01-20,FC_BRA_1,128319,23356
2020-01-20,FC_BRA_2,189862,21135
2020-01-20,FC_BRA_3,186856,33584
2020-01-20,FC_BRA_4,164942,16842
2020-01-20,FC_ZAF_1,148100,20402
2020-01-20,FC_ZAF_2,128953,14680
2020-01-20,FC_ZAF_3,237682,36345
2020-01-20,FC_ZAF_4,189957,37816
2020-01-27,FC_USA_1,208210,32624
2020-01-27,FC_USA_2,189396,20338
2020-01-27,FC_USA_3,191585,32717
2020-01-27,FC_USA_4,220919,25754
2020-01-27,FC_DEU_1,154335,17505
2020-01-27,FC_DEU_2,179173,26085
2020-01-27,FC_DEU_3,194339,34388
2020-01-27,FC_DEU_4,151089,28496
2020-01-27,FC_FRA_1,197891,37495
2020-01-27,FC_FRA_2,137372,20236
2020-01-27,FC_FRA_3,224173,25798
2020-01-27,FC_FRA_4,123725,20013
2020-01-27,FC_KOR_1,205177,33624
2020-01-27,FC_KOR_2,239839,37055
2020-01-27,FC_KOR_3,148526,25979
2020-01-27,FC_KOR_4,242811,43795
2020-01-27,FC_JPN_1,170096,31455
2020-01-27,FC_JPN_2,183075,25089
2020-01-27,FC_JPN_3,120282,15611
2020-01-27,FC_JPN_4,188322,32155
2020-01-27,FC_GBR_1,134861,15452
2020-01-27,FC_GBR_2,244367,28782
2020-01-27,FC_GBR_3,224693,28099
2020-01-27,FC_GBR_4,190457,28731
2020-01-27,FC_CAN_1,212058,28172
2020-01-27,FC_CAN_2,134816,17615
2020-01-27,FC_CAN_3,188847,25761
2020-01-27,FC_CAN_4,179817,20804
2020-01-27,FC_AUS_1,150616,22217
2020-01-27,FC_AUS_2,125838,23875
2020-01-27,FC_AUS_3,239260,31080
2020-01-27,FC_AUS_4,192060,19361
2020-01-27,FC_BRA_1,128220,14801
2020-01-27,FC_BRA_2,186068,22262
2020-01-27,FC_BRA_3,249230,26824
2020-01-27,FC_BRA_4,180865,22641
2020-01-27,FC_ZAF_1,147099,24236
2020-01-27,FC_ZAF_2,151998,16938
2020-01-27,FC_ZAF_3,131146,19309
2020-01-27,FC_ZAF_4,142595,15279
2020-02-03,FC_USA_1,175308,20251
2020-02-03,FC_USA_2,224411,35197
2020-02-03,FC_USA_3,214151,30197
2020-02-03,FC_USA_4,236609,40797
2020-02-03,FC_DEU_1,233961,30621
2020-02-03,FC_DEU_2,196163,36458
2020-02-03,FC_DEU_3,222574,23476
2020-02-03,FC_DEU_4,213648,27741
2020-02-03,FC_FRA_1,236966,44729
2020-02-03,FC_FRA_2,191494,34130
2020-02-03,FC_FRA_3,136575,26430
2020-02-03,FC_FRA_4,226550,44863
2020-02-03,FC_KOR_1,160267,29123
2020-02-03,FC_KOR_2,142350,24038
2020-02-03,FC_KOR_3,170771,29265
2020-02-03,FC_KOR_4,179653,28378
2020-02-03,FC_JPN_1,244380,41279
2020-02-03,FC_JPN_2,170389,28510
2020-02-03,FC_JPN_3,201359,29514
2020-02-03,FC_JPN_4,161698,29562
2020-02-03,FC_GBR_1,131128,24487
2020-02-03,FC_GBR_2,238198,40228
2020-02-03,FC_GBR_3,122528,18923
